,Year,TRK,Track,Category,Session,Date,Track_Condition,Track_Temp,Air_Temp,Humidity,Position,Points,Rider_Number,Rider_Name,Nationality,Team_Name,Bike,Avg_Speed,Time
24,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,2,20,36,Mika KALLIO,FIN,Marc VDS Racing Team,Kalex,159.9,+1.059
25,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,3,16,12,Thomas LUTHI,SWI,Interwetten Paddock Moto2,Suter,159.7,+3.741
26,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,4,13,40,Maverick VIÑALES,SPA,Pons HP 40,Kalex,159.7,+4.043
27,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,5,11,3,Simone CORSI,ITA,NGM Forward Racing,Forward KLX,159.6,+5.830
28,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,6,10,22,Sam LOWES,GBR,Speed Up,Speed Up,159.0,+14.170
29,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,7,9,11,Sandro CORTESE,GER,Dynavolt Intact GP,Kalex,158.3,+24.943
30,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,8,8,81,Jordi TORRES,SPA,Mapfre Aspar Team Moto2,Suter,158.3,+25.196
31,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,9,7,95,Anthony WEST,AUS,QMMF Racing Team,Speed Up,158.3,+25.322
32,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,10,6,96,Louis ROSSI,FRA,SAG Team,Kalex,158.2,+26.687
33,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,11,5,94,Jonas FOLGER,GER,AGR Team,Kalex,158.2,+26.873
34,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,12,4,88,Ricard CARDUS,SPA,Tech 3,Tech 3,158.2,+26.914
35,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,13,3,4,Randy KRUMMENACHER,SWI,IodaRacing Project,Suter,157.9,+31.671
36,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,14,2,39,Luis SALOM,SPA,Pons HP 40,Kalex,157.3,+40.588
37,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,15,1,55,Hafizh SYAHRIN,MAL,Petronas Raceline Malaysia,Kalex,157.3,+40.695
38,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,16,0,60,Julian SIMON,SPA,Italtrans Racing Team,Kalex,157.2,+41.810
39,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,17,0,54,Mattia PASINI,ITA,NGM Forward Racing,Forward KLX,157.1,+44.030
40,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,18,0,25,Azlan SHAH,MAL,IDEMITSU Honda Team Asia,Kalex,156.5,+52.813
41,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,19,0,97,Roman RAMOS,SPA,QMMF Racing Team,Speed Up,156.5,+53.563
42,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,20,0,10,Thitipong WAROKORN,THA,APH PTT The Pizza SAG,Kalex,155.4,+1'10.995
43,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,21,0,45,Tetsuta NAGASHIMA,JPN,Teluru Team JiR Webike,TSR,155.4,+1'11.391
44,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,22,0,70,Robin MULHAUSER,SWI,Technomag carXpert,Suter,155.3,+1'11.811
45,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,23,0,5,Johann ZARCO,FRA,AirAsia Caterham,Caterham Suter,152.9,+1'52.348
46,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,24,0,19,Xavier SIMEON,BEL,Federal Oil Gresini Moto2,Suter,152.9,+1'52.446
47,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,25,0,21,Franco MORBIDELLI,ITA,Italtrans Racing Team,Kalex,149.1,1 Lap
48,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,crash,0,30,Takaaki NAKAGAMI,JPN,IDEMITSU Honda Team Asia,Kalex,,0 Lap
49,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,crash,0,7,Lorenzo BALDASSARRI,ITA,Gresini Moto2,Suter,158.3,1 Lap
50,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,crash,0,77,Dominique AEGERTER,SWI,Technomag carXpert,Suter,159.3,5 Laps
51,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,crash,0,18,Nicolas TEROL,SPA,Mapfre Aspar Team Moto2,Suter,158.1,5 Laps
52,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,crash,0,23,Marcel SCHROTTER,GER,Tech 3,Tech 3,157.8,9 Laps
53,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,crash,0,49,Axel PONS,SPA,AGR Team,Kalex,157.4,9 Laps
54,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,crash,0,98,Mashel AL NAIMI,QAT,QMMF Racing Team,Speed Up,112.8,16 Laps
55,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,crash,0,8,Gino REA,GBR,AGT REA Racing,Suter,151.7,18 Laps
56,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,crash,0,15,Alex DE ANGELIS,RSM,Tasca Racing Moto2,Suter,,0 Lap
57,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,23,2014",Dry,19º,20º,54%,crash,0,2,Josh HERRIN,USA,AirAsia Caterham,Caterham Suter,,0 Lap
58,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,1,25,8,Jack MILLER,AUS,Red Bull KTM Ajo,KTM,152.5,38'05.810
59,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,2,20,12,Alex MARQUEZ,SPA,"Estrella Galicia 0,0",Honda,152.5,+0.233
60,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,3,16,7,Efren VAZQUEZ,SPA,SaxoPrint-RTG,Honda,152.4,+0.280
61,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,4,13,44,Miguel OLIVEIRA,POR,Mahindra Racing,Mahindra,152.4,+0.295
62,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,5,11,42,Alex RINS,SPA,"Estrella Galicia 0,0",Honda,152.4,+0.369
63,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,6,10,84,Jakub KORNFEIL,CZE,Calvo Team,KTM,152.4,+0.586
64,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,7,9,10,Alexis MASBOU,FRA,Ongetta-Rivacold,Honda,152.3,+2.109
65,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,8,8,32,Isaac VIÑALES,SPA,Calvo Team,KTM,152.3,+2.161
66,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,9,7,23,Niccolò ANTONELLI,ITA,Junior Team GO&FUN Moto3,KTM,151.9,+8.153
67,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,10,6,21,Francesco BAGNAIA,ITA,SKY Racing Team  VR46,KTM,151.9,+8.173
68,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,11,5,17,John MCPHEE,GBR,SaxoPrint-RTG,Honda,151.9,+8.195
69,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,12,4,5,Romano FENATI,ITA,SKY Racing Team  VR46,KTM,151.9,+8.219
70,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,13,3,52,Danny KENT,GBR,Red Bull Husqvarna Ajo,Husqvarna,151.7,+11.269
71,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,14,2,98,Karel HANIKA,CZE,Red Bull KTM Ajo,KTM,151.7,+11.292
72,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,15,1,41,Brad BINDER,RSA,Ambrogio Racing,Mahindra,151.7,+11.322
73,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,16,0,33,Enea BASTIANINI,ITA,Junior Team Go&FUN Moto3,KTM,151.0,+22.159
74,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,17,0,11,Livio LOI,BEL,Marc VDS Racing Team,Kalex KTM,151.0,+22.202
75,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,18,0,63,Zulfahmi KHAIRUDDIN,MAL,Ongetta-AirAsia,Honda,150.1,+36.686
76,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,19,0,9,Scott DEROUE,NED,RW Racing GP,Kalex KTM,150.1,+36.691
77,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,20,0,65,Philipp OETTL,GER,Interwetten Paddock Moto3,Kalex KTM,150.1,+36.755
78,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,21,0,19,Alessandro TONUCCI,ITA,CIP,Mahindra,150.0,+37.858
79,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,22,0,43,Luca GRÜNWALD,GER,Kiefer Racing,Kalex KTM,150.0,+37.876
80,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,23,0,55,Andrea LOCATELLI,ITA,San Carlo Team Italia,Mahindra,149.5,+45.501
81,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,24,0,22,Ana CARRASCO,SPA,RW Racing GP,Kalex KTM,149.5,+45.650
82,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,25,0,51,Bryan SCHOUTEN,NED,CIP,Mahindra,148.0,+1'08.694
83,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,26,0,31,Niklas AJO,FIN,Avant Tecno Husqvarna Ajo,Husqvarna,137.9,1 Lap
84,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,crash,0,95,Jules DANILO,FRA,Ambrogio Racing,Mahindra,149.5,1 Lap
85,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,crash,0,3,Matteo FERRARI,ITA,San Carlo Team Italia,Mahindra,146.9,4 Laps
86,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,crash,0,58,Juanfran GUEVARA,SPA,Mapfre Aspar Team Moto3,Kalex KTM,150.9,12 Laps
87,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,crash,0,4,Gabriel RAMOS,VEN,Kiefer Racing,Kalex KTM,145.2,12 Laps
88,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,crash,0,57,Eric GRANADO,BRA,Calvo Team,KTM,117.4,16 Laps
89,2014,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,23,2014",Dry,22º,23º,34%,crash,0,38,Hafiq AZMI,MAL,SIC-AJO,KTM,,0 Lap
90,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,1,25,93,Marc MARQUEZ,SPA,Repsol Honda Team,Honda,159.4,43'33.430
91,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,2,20,26,Dani PEDROSA,SPA,Repsol Honda Team,Honda,159.2,+4.124
92,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,3,16,4,Andrea DOVIZIOSO,ITA,Ducati Team,Ducati,158.2,+20.976
93,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,4,13,6,Stefan BRADL,GER,LCR Honda MotoGP,Honda,158.0,+22.790
94,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,5,11,38,Bradley SMITH,GBR,Monster Yamaha Tech 3,Yamaha,158.0,+22.963
95,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,6,10,44,Pol ESPARGARO,SPA,Monster Yamaha Tech 3,Yamaha,157.8,+26.567
96,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,7,9,29,Andrea IANNONE,ITA,Pramac Racing,Ducati,157.7,+28.257
97,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,8,8,46,Valentino ROSSI,ITA,Movistar Yamaha MotoGP,Yamaha,156.7,+45.519
98,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,9,7,41,Aleix ESPARGARO,SPA,NGM Forward Racing,Forward Yamaha,156.6,+47.605
99,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,10,6,99,Jorge LORENZO,SPA,Movistar Yamaha MotoGP,Yamaha,156.5,+49.111
100,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,11,5,69,Nicky HAYDEN,USA,Drive M7 Aspar,Honda,155.8,+1'00.735
101,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,12,4,7,Hiroshi AOYAMA,JPN,Drive M7 Aspar,Honda,155.6,+1'03.954
102,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,13,3,68,Yonny HERNANDEZ,COL,Energy T.I. Pramac Racing,Ducati,155.4,+1'07.333
103,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,14,2,17,Karel ABRAHAM,CZE,Cardion AB Motoracing,Honda,154.2,+1'27.972
104,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,15,1,8,Hector BARBERA,SPA,Avintia Racing,Avintia,154.0,+1'32.376
105,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,16,0,70,Michael LAVERTY,GBR,Paul Bird Motorsport,PBM,154.0,+1'32.543
106,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,17,0,9,Danilo PETRUCCI,ITA,IodaRacing Project,ART,153.6,+1'39.176
107,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,18,0,63,Mike DI MEGLIO,FRA,Avintia Racing,Avintia,152.9,+1'51.962
108,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,crash,0,45,Scott REDDING,GBR,GO&FUN Honda Gresini,Honda,155.2,2 Laps
109,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,crash,0,5,Colin EDWARDS,USA,NGM Forward Racing,Forward Yamaha,154.9,4 Laps
110,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,crash,0,35,Cal CRUTCHLOW,GBR,Ducati Team,Ducati,152.4,9 Laps
111,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,crash,0,19,Alvaro BAUTISTA,SPA,GO&FUN Honda Gresini,Honda,158.3,12 Laps
112,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,13,2014",Dry,32º,26º,71%,crash,0,23,Broc PARKES,AUS,Paul Bird Motorsport,PBM,151.3,13 Laps
113,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,13,2014",Dry,28º,25º,76%,1,25,40,Maverick VIÑALES,SPA,Pons HP 40,Kalex,151.3,41'31.520
114,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,13,2014",Dry,28º,25º,76%,2,20,53,Esteve RABAT,SPA,Marc VDS Racing Team,Kalex,151.1,+4.009
115,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,13,2014",Dry,28º,25º,76%,3,16,77,Dominique AEGERTER,SWI,Technomag carXpert,Suter,150.9,+7.323
116,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,13,2014",Dry,28º,25º,76%,4,13,36,Mika KALLIO,FIN,Marc VDS Racing Team,Kalex,150.8,+8.590
117,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,13,2014",Dry,28º,25º,76%,5,11,3,Simone CORSI,ITA,NGM Forward Racing,Forward KLX,150.7,+9.934
118,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,13,2014",Dry,28º,25º,76%,6,10,12,Thomas LUTHI,SWI,Interwetten Paddock Moto2,Suter,150.3,+16.987
119,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,13,2014",Dry,28º,25º,76%,7,9,95,Anthony WEST,AUS,QMMF Racing Team,Speed Up,150.2,+17.561
120,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,13,2014",Dry,28º,25º,76%,8,8,15,Alex DE ANGELIS,RSM,Tasca Racing Moto2,Suter,150.2,+18.948
121,2014,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,13,2014",Dry,28º,25º,76%,9,7,23,Marcel SCHROTTER,GER,Tech 3,Tech 3,150.1,+19.720
