,Year,TRK,Track,Category,Session,Date,Track_Condition,Track_Temp,Air_Temp,Humidity,Position,Points,Rider_Number,Rider_Name,Nationality,Team_Name,Bike,Avg_Speed,Time
18,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,MotoGP,RAC,"March,29,2015",Dry,28º,22º,83%,19,0,63,Mike DI MEGLIO,FRA,Avintia Racing,Ducati,162.9,+59.211
19,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,MotoGP,RAC,"March,29,2015",Dry,28º,22º,83%,20,0,15,Alex DE ANGELIS,RSM,Octo IodaRacing Team,ART,161.9,+1'14.981
20,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,MotoGP,RAC,"March,29,2015",Dry,28º,22º,83%,21,0,33,Marco MELANDRI,ITA,Aprilia Racing Team Gresini,Aprilia,159.9,+1'48.143
21,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,MotoGP,RAC,"March,29,2015",Dry,28º,22º,83%,22,0,76,Loris BAZ,FRA,Athinà Forward Racing,Yamaha Forward,141.2,3 Laps
22,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,MotoGP,RAC,"March,29,2015",Dry,28º,22º,83%,crash,0,17,Karel ABRAHAM,CZE,AB Motoracing,Honda,163.8,1 Lap
23,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,MotoGP,RAC,"March,29,2015",Dry,28º,22º,83%,crash,0,43,Jack MILLER,AUS,CWM LCR Honda,Honda,163.8,1 Lap
24,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,MotoGP,RAC,"March,29,2015",Dry,28º,22º,83%,crash,0,19,Alvaro BAUTISTA,SPA,Aprilia Racing Team Gresini,Aprilia,,0 Lap
25,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,1,25,94,Jonas FOLGER,GER,AGR Team,Kalex,160.1,40'18.532
26,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,2,20,19,Xavier SIMEON,BEL,Federal Oil Gresini Moto2,Kalex,159.8,+5.051
27,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,3,16,12,Thomas LUTHI,SWI,Derendinger Racing Interwetten,Kalex,159.3,+12.123
28,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,4,13,40,Alex RINS,SPA,Paginas Amarillas HP 40,Kalex,159.3,+12.202
29,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,5,11,21,Franco MORBIDELLI,ITA,Italtrans Racing Team,Kalex,159.2,+14.385
30,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,6,10,36,Mika KALLIO,FIN,Italtrans Racing Team,Kalex,159.2,+14.413
31,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,7,9,11,Sandro CORTESE,GER,Dynavolt Intact GP,Kalex,159.2,+14.471
32,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,8,8,5,Johann ZARCO,FRA,Ajo Motorsport,Kalex,158.9,+18.541
33,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,9,7,96,Louis ROSSI,FRA,Tasca Racing Scuderia Moto2,Tech 3,158.7,+20.914
34,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,10,6,7,Lorenzo BALDASSARRI,ITA,Athinà Forward Racing,Kalex,158.7,+21.336
35,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,11,5,73,Alex MARQUEZ,SPA,"EG 0,0 Marc VDS",Kalex,158.7,+21.847
36,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,12,4,55,Hafizh SYAHRIN,MAL,Petronas Raceline Malaysia,Kalex,158.6,+23.226
37,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,13,3,60,Julian SIMON,SPA,QMMF Racing Team,Speed Up,158.4,+25.573
38,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,14,2,30,Takaaki NAKAGAMI,JPN,IDEMITSU Honda Team Asia,Kalex,158.2,+29.784
39,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,15,1,77,Dominique AEGERTER,SWI,Technomag Racing Interwetten,Kalex,158.1,+30.267
40,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,16,0,23,Marcel SCHROTTER,GER,Tech 3,Tech 3,157.9,+34.561
41,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,17,0,4,Randy KRUMMENACHER,SWI,JIR Racing Team,Kalex,157.7,+36.850
42,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,18,0,25,Azlan SHAH,MAL,IDEMITSU Honda Team Asia,Kalex,157.0,+48.346
43,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,19,0,10,Thitipong WAROKORN,THA,APH PTT The Pizza SAG,Kalex,156.9,+48.772
44,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,20,0,70,Robin MULHAUSER,SWI,Technomag Racing Interwetten,Kalex,156.9,+49.670
45,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,21,0,66,Florian ALT,GER,Octo Iodaracing Team,Suter,155.3,+1'15.596
46,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,22,0,2,Jesko RAFFIN,SWI,sports-millions-EMWE-SAG,Kalex,155.3,+1'15.641
47,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,23,0,51,Zaqhwan ZAIDI,MAL,JPMoto Malaysia,Suter,154.9,+1'21.693
48,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,crash,0,88,Ricard CARDUS,SPA,Tech 3,Tech 3,158.7,1 Lap
49,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,crash,0,95,Anthony WEST,AUS,QMMF Racing Team,Speed Up,157.7,11 Laps
50,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,crash,0,3,Simone CORSI,ITA,Athinà Forward Racing,Kalex,156.3,17 Laps
51,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,crash,0,1,Tito RABAT,SPA,"EG 0,0 Marc VDS",Kalex,156.3,17 Laps
52,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,crash,0,39,Luis SALOM,SPA,Paginas Amarillas HP 40,Kalex,155.4,17 Laps
53,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,crash,0,49,Axel PONS,SPA,AGR Team,Kalex,155.2,17 Laps
54,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto2,RAC,"March,29,2015",Dry,29º,22º,83%,crash,0,22,Sam LOWES,GBR,Speed Up Racing,Speed Up,157.4,18 Laps
55,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,1,25,10,Alexis MASBOU,FRA,SAXOPRINT RTG,Honda,151.2,38'25.424
56,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,2,20,33,Enea BASTIANINI,ITA,Gresini Racing Team Moto3,Honda,151.2,+0.027
57,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,3,16,52,Danny KENT,GBR,Leopard Racing,Honda,151.2,+0.142
58,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,4,13,7,Efren VAZQUEZ,SPA,Leopard Racing,Honda,151.2,+0.288
59,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,5,11,17,John MCPHEE,GBR,SAXOPRINT RTG,Honda,151.1,+0.693
60,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,6,10,32,Isaac VIÑALES,SPA,Husqvarna Factory Laglisse,Husqvarna,151.1,+0.765
61,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,7,9,20,Fabio QUARTARARO,FRA,"Estrella Galicia 0,0",Honda,151.1,+0.772
62,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,8,8,23,Niccolò ANTONELLI,ITA,Ongetta-Rivacold,Honda,151.1,+0.773
63,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,9,7,21,Francesco BAGNAIA,ITA,MAPFRE Team MAHINDRA,Mahindra,151.1,+0.909
64,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,10,6,41,Brad BINDER,RSA,Red Bull KTM Ajo,KTM,151.1,+1.317
65,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,11,5,55,Andrea LOCATELLI,ITA,Gresini Racing Team Moto3,Honda,151.1,+1.546
66,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,12,4,9,Jorge NAVARRO,SPA,"Estrella Galicia 0,0",Honda,151.1,+1.608
67,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,13,3,98,Karel HANIKA,CZE,Red Bull KTM Ajo,KTM,151.0,+1.869
68,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,14,2,65,Philipp OETTL,GER,Schedl GP Racing,KTM,151.0,+2.504
69,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,15,1,88,Jorge MARTIN,SPA,MAPFRE Team MAHINDRA,Mahindra,150.8,+5.119
70,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,16,0,44,Miguel OLIVEIRA,POR,Red Bull KTM Ajo,KTM,150.7,+6.814
71,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,17,0,84,Jakub KORNFEIL,CZE,Drive M7 SIC,KTM,150.6,+8.760
72,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,18,0,58,Juanfran GUEVARA,SPA,MAPFRE Team MAHINDRA,Mahindra,150.6,+9.259
73,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,19,0,40,Darryn BINDER,RSA,Outox Reset Drink Team,Mahindra,150.4,+11.385
74,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,20,0,95,Jules DANILO,FRA,Ongetta-Rivacold,Honda,149.4,+27.616
75,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,21,0,12,Matteo FERRARI,ITA,San Carlo Team Italia,Mahindra,149.3,+29.071
76,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,22,0,6,Maria HERRERA,SPA,Husqvarna Factory Laglisse,Husqvarna,149.3,+29.266
77,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,23,0,24,Tatsuki SUZUKI,JPN,CIP,Mahindra,149.3,+29.436
78,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,24,0,16,Andrea MIGNO,ITA,SKY Racing Team VR46,KTM,149.3,+29.485
79,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,25,0,19,Alessandro TONUCCI,ITA,Outox Reset Drink Team,Mahindra,149.2,+29.770
80,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,26,0,53,Marco BEZZECCHI,ITA,San Carlo Team Italia,Mahindra,148.2,+46.295
81,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,27,0,91,Gabriel RODRIGO,ARG,RBA Racing Team,KTM,148.2,+46.406
82,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,28,0,63,Zulfahmi KHAIRUDDIN,MAL,Drive M7 SIC,KTM,147.1,+1'04.409
83,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,29,0,61,Loris CRESSON,BEL,RBA Racing Team,KTM,144.8,+1'40.606
84,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,crash,0,5,Romano FENATI,ITA,SKY Racing Team VR46,KTM,150.5,1 Lap
85,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,crash,0,11,Livio LOI,BEL,RW Racing GP,Honda,150.3,8 Laps
86,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,crash,0,76,Hiroki ONO,JPN,Leopard Racing,Honda,150.5,10 Laps
87,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,crash,0,2,Remy GARDNER,AUS,CIP,Mahindra,149.4,10 Laps
88,2015,QAT,Commercial Bank Grand Prix of Qatar - Losail International Circuit,Moto3,RAC,"March,29,2015",Dry,34º,23º,71%,crash,0,31,Niklas AJO,FIN,RBA Racing Team,KTM,140.5,17 Laps
89,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,1,25,93,Marc MARQUEZ,SPA,Repsol Honda Team,Honda,158.6,43'47.150
90,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,2,20,4,Andrea DOVIZIOSO,ITA,Ducati Team,Ducati,158.5,+2.354
91,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,3,16,46,Valentino ROSSI,ITA,Movistar Yamaha MotoGP,Yamaha,158.4,+3.120
92,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,4,13,99,Jorge LORENZO,SPA,Movistar Yamaha MotoGP,Yamaha,158.2,+6.682
93,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,5,11,29,Andrea IANNONE,ITA,Ducati Team,Ducati,158.1,+7.584
94,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,6,10,38,Bradley SMITH,GBR,Monster Yamaha Tech 3,Yamaha,158.0,+10.557
95,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,7,9,35,Cal CRUTCHLOW,GBR,CWM LCR Honda,Honda,157.6,+16.967
96,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,8,8,41,Aleix ESPARGARO,SPA,Team SUZUKI ECSTAR,Suzuki,157.5,+19.025
97,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,9,7,25,Maverick VIÑALES,SPA,Team SUZUKI ECSTAR,Suzuki,156.3,+38.570
98,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,10,6,9,Danilo PETRUCCI,ITA,Pramac Racing,Ducati,156.1,+41.796
99,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,11,5,7,Hiroshi AOYAMA,JPN,Repsol Honda Team,Honda,155.8,+47.199
100,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,12,4,8,Hector BARBERA,SPA,Avintia Racing,Ducati,155.8,+47.339
101,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,13,3,69,Nicky HAYDEN,USA,Aspar MotoGP Team,Honda,155.3,+56.484
102,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,14,2,43,Jack MILLER,AUS,CWM LCR Honda,Honda,155.2,+56.731
103,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,15,1,19,Alvaro BAUTISTA,SPA,Aprilia Racing Team Gresini,Aprilia,155.2,+57.372
104,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,16,0,50,Eugene LAVERTY,IRL,Aspar MotoGP Team,Honda,155.1,+58.898
105,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,17,0,76,Loris BAZ,FRA,Athinà Forward Racing,Yamaha Forward,154.5,+1'08.787
106,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,18,0,15,Alex DE ANGELIS,RSM,Octo IodaRacing Team,ART,153.8,+1'22.236
107,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,crash,0,17,Karel ABRAHAM,CZE,AB Motoracing,Honda,154.7,5 Laps
108,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,crash,0,33,Marco MELANDRI,ITA,Aprilia Racing Team Gresini,Aprilia,150.1,11 Laps
109,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,crash,0,68,Yonny HERNANDEZ,COL,Pramac Racing,Ducati,156.3,15 Laps
110,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,crash,0,63,Mike DI MEGLIO,FRA,Avintia Racing,Ducati,152.0,15 Laps
111,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,crash,0,45,Scott REDDING,GBR,"EG 0,0 Marc VDS",Honda,148.3,16 Laps
112,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,crash,0,6,Stefan BRADL,GER,Athinà Forward Racing,Yamaha Forward,155.1,18 Laps
113,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,MotoGP,RAC,"April,12,2015",Dry,36º,27º,62%,crash,0,44,Pol ESPARGARO,SPA,Monster Yamaha Tech 3,Yamaha,,0 Lap
114,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,12,2015",Dry,26º,23º,85%,1,25,22,Sam LOWES,GBR,Speed Up Racing,Speed Up,150.5,41'45.565
115,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,12,2015",Dry,26º,23º,85%,2,20,5,Johann ZARCO,FRA,Ajo Motorsport,Kalex,150.3,+1.999
116,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,12,2015",Dry,26º,23º,85%,3,16,40,Alex RINS,SPA,Paginas Amarillas HP 40,Kalex,150.2,+4.622
117,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,12,2015",Dry,26º,23º,85%,4,13,1,Tito RABAT,SPA,"EG 0,0 Marc VDS",Kalex,149.9,+8.975
118,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,12,2015",Dry,26º,23º,85%,5,11,21,Franco MORBIDELLI,ITA,Italtrans Racing Team,Kalex,149.7,+12.976
119,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,12,2015",Dry,26º,23º,85%,6,10,55,Hafizh SYAHRIN,MAL,Petronas Raceline Malaysia,Kalex,149.6,+14.168
120,2015,AME,Red Bull Grand Prix of The Americas - Circuit Of The Americas,Moto2,RAC,"April,12,2015",Dry,26º,23º,85%,7,9,95,Anthony WEST,AUS,QMMF Racing Team,Speed Up,149.4,+17.271
